"log_pSat_Pa","MW","NumOfAtoms","NumOfC","NumOfO","NumOfN","NumHBondDonors","NumOfConf","NumOfConfUsed","C.C..non.aromatic.","C.C.C.O.in.non.aromatic.ring","hydroxyl..alkyl.","aldehyde","ketone","carboxylic.acid","ester","ether..alicyclic.","nitrate","nitro","aromatic.hydroxyl","carbonylperoxynitrate","peroxide","hydroperoxide","carbonylperoxyacid","nitroester","toluene","apin","decane"
-6.36920576776275,291.059030996,33,10,9,1,1,380,40,0,0,0,0,4,0,0,0,1,0,0,0,0,1,0,0,0,0,1
3.1395766989793,86.036779432,12,4,2,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
-9.21285806711077,240.011746456,24,6,10,0,4,328,20,0,0,2,2,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0
-1.24936486754667,144.042258736,18,6,4,0,1,24,11,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-2.78778748989361,250.99134536,22,6,10,1,1,143,40,0,0,0,0,2,0,2,0,1,0,0,0,0,1,0,0,1,0,0
-9.19677906413515,222.03756728,25,7,8,0,3,84,4,0,0,2,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
-6.22755951067803,299.012474728,29,7,12,1,3,265,40,0,0,2,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
-2.54140889968893,248.975695296,20,6,10,1,1,50,23,0,0,0,0,3,1,0,0,1,0,0,0,1,0,0,0,1,0,0
-4.17034570209115,190.04773804,23,7,6,0,2,318,40,0,0,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0
-5.0408675330391,322.064844648,36,10,10,2,1,216,40,0,0,1,1,2,0,0,0,2,0,0,0,0,0,0,0,0,1,0
-5.68032786013911,206.006267152,20,6,8,0,3,210,6,0,0,2,1,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0
-7.17901850501986,269.001910044,25,6,11,1,3,298,40,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0
-4.28797417621513,298.97608922,25,6,13,1,2,183,40,0,0,0,0,2,0,0,0,0,0,0,1,1,2,0,0,1,0,0
-5.28454422044562,310.97608922,26,7,13,1,2,393,40,0,0,0,1,2,0,1,0,1,0,0,0,0,1,1,0,1,0,0
-7.54920714214889,206.04265266,24,7,7,0,3,276,33,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
-4.4279116205239,282.03354452,29,7,10,2,1,287,40,0,0,0,1,1,0,0,0,2,0,0,0,0,1,0,0,0,1,0
-2.19140275347046,312.007723696,29,7,12,2,1,91,23,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
-6.21256936170129,299.012474728,29,7,12,1,3,372,39,0,0,2,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
-1.04802702446841,283.017560108,28,7,11,1,1,181,40,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0
-1.68011687872968,306.069930028,35,10,9,2,0,9,9,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
-11.7002636703603,236.016831836,24,7,9,0,4,475,10,0,0,2,1,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0
-4.75764022341955,224.089602852,31,8,7,0,4,368,40,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
-3.45386257098442,225.012080804,22,5,9,1,3,102,9,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0
-0.195546952575287,297.992073632,26,6,12,2,0,35,35,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0
-4.31502494012438,237.012080804,23,6,9,1,2,344,40,0,0,1,2,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0
-5.04447062079011,310.97608922,26,7,13,1,2,79,40,0,0,0,0,1,0,2,0,1,0,0,0,0,0,2,0,1,0,0
1.69551911210894,220.980780676,18,5,9,1,1,31,14,0,0,1,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0
-9.79285471052706,255.059030996,30,7,9,1,3,929,40,0,0,1,1,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0
-8.92740623167057,239.027730868,25,6,9,1,3,623,40,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
-8.11510621855769,234.073952788,30,9,7,0,3,58,27,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,1,0
-0.320737760592274,179.0066015,17,4,7,1,1,29,14,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
-1.37784726704452,221.017166184,22,6,8,1,1,23,17,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
-5.48288189147575,258.9811746,22,4,12,1,4,252,11,0,0,2,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
0.569820311153053,142.026608672,16,6,4,0,0,9,9,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
-7.75350386821315,309.06959568,36,10,10,1,3,123,22,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
-6.23939428513844,267.981508948,22,5,11,2,2,35,12,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0
-6.09732358429579,267.022645488,27,7,10,1,2,490,40,0,0,0,1,2,0,0,0,1,0,0,0,0,2,0,0,0,1,0
-7.57437716817484,311.048860236,34,9,11,1,2,515,40,0,0,0,0,2,0,0,0,0,0,0,1,0,2,0,0,0,1,0
-6.20768157528005,314.02337376,31,7,12,2,2,408,40,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,1,0
-2.53653035428582,237.048466312,27,7,8,1,2,359,40,0,0,1,0,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0
-7.12138234533171,328.002638316,30,7,13,2,2,159,17,0,0,0,1,0,0,0,1,2,0,0,0,0,1,1,0,1,0,0
-0.000894372800668838,281.997159012,25,6,11,2,0,58,40,0,0,0,3,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0
-7.29020014222914,196.021917216,21,5,8,0,3,486,40,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,1,0,0
-4.67934497785729,222.001181772,21,6,9,0,2,291,40,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0
-2.80420834239496,197.053551692,24,5,7,1,2,169,40,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0
-8.28135077698002,246.073952788,31,10,7,0,3,31,3,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,1,0
-3.3540715491967,292.054279964,32,9,9,2,1,35,20,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,1,0
-6.75588037368073,269.001910044,25,6,11,1,3,155,33,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
-3.21441601544686,234.99643074,21,6,9,1,1,23,10,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0
-6.77273354916236,270.9811746,23,5,12,1,3,451,28,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0
-0.953041467303025,203.990617088,18,6,8,0,2,26,17,1,0,0,1,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0
-10.6400544777736,295.053945616,33,9,10,1,2,404,30,0,0,0,0,2,0,0,0,1,0,0,0,0,1,1,0,0,1,0
-8.28755212691512,254.02739652,27,7,10,0,4,256,7,0,0,2,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
-8.21418643416586,249.08485182,32,9,7,1,2,283,40,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
-5.60371248269383,178.011352532,18,5,7,0,3,101,4,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
-4.75475820449388,373.971732112,31,7,16,2,3,242,20,0,0,2,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0
-6.63717328140842,338.059759268,37,10,11,2,1,401,40,0,0,0,0,3,0,0,0,2,0,0,0,0,1,0,0,0,0,1
-1.69552800430652,236.064450724,28,7,7,2,0,20,20,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1
-0.918215516737937,225.012080804,22,5,9,1,1,87,40,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0
-4.88294803706805,299.012474728,29,7,12,1,4,378,11,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0
-11.2906015231734,281.001910044,26,7,11,1,3,404,38,0,0,1,1,0,2,0,0,1,0,0,0,1,0,0,0,1,0,0
-10.5314251852975,269.001910044,25,6,11,1,4,326,17,0,0,1,0,0,2,0,1,1,0,0,0,0,1,0,0,1,0,0
-7.23534058277839,253.043380932,28,7,9,1,3,513,16,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0
-8.45726580180962,218.006267152,21,7,8,0,3,49,2,1,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0
-2.95406533895804,253.006995424,24,6,10,1,2,137,40,1,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,1,0,0
-0.156130789236206,135.01677226,14,3,5,1,1,12,6,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
-5.89054998483367,253.006995424,24,6,10,1,2,374,40,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0
-2.18970290471535,284.049194584,31,7,10,2,1,82,40,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
-1.73094101230844,203.990617088,18,6,8,0,1,11,9,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,1,0,0
-5.6044817928709,238.99134536,21,5,10,1,3,81,10,0,0,2,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
-5.10226606801571,312.007723696,29,7,12,2,2,351,40,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0
-4.9659335395633,294.106315536,38,10,8,2,1,157,40,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1
-6.15757370979792,361.971732112,30,6,16,2,3,796,40,0,0,2,0,0,0,1,0,0,0,0,2,0,1,0,0,1,0,0
-4.65371756356863,251.064116376,30,8,8,1,2,257,40,0,0,1,0,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0
-8.54798671204159,284.996824664,26,6,12,1,3,517,19,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0
-5.66225706356952,278.98625998,24,7,11,1,2,23,3,0,0,1,0,2,0,0,0,1,0,0,0,1,0,1,0,1,0,0
-5.92947972503802,291.059030996,33,10,9,1,2,75,40,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0
-7.07079426650542,235.105587264,33,9,6,1,2,406,40,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
-3.66822835119122,338.059759268,37,10,11,2,1,39,26,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0
-5.97073687316854,178.011352532,18,5,7,0,2,23,8,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0
-3.08599053804883,281.001910044,26,7,11,1,1,136,40,0,0,0,2,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
-10.1181899843339,293.07468106,35,10,9,1,2,820,40,0,0,1,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,1
-3.99298314963151,192.099773612,29,8,5,0,2,126,40,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0
-3.85685754560217,309.992073632,27,7,12,2,1,149,40,0,0,1,2,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
-5.43800734175343,298.97608922,25,6,13,1,3,209,20,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0
-7.92746057251081,354.054673888,38,10,12,2,2,762,40,0,0,0,0,2,1,0,0,2,0,0,0,0,1,0,0,0,1,0
-2.1681982649137,253.006995424,24,6,10,1,1,102,40,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
-5.10660369713063,250.99134536,22,6,10,1,3,286,3,0,0,3,2,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0
-5.54592714204407,202.011352532,20,7,7,0,2,31,3,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0
-7.24929321139034,234.99643074,21,6,9,1,2,95,40,1,0,0,2,0,0,0,1,0,1,0,0,0,2,0,0,1,0,0
-5.67640831539484,174.05282342,22,7,5,0,2,40,10,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0
-1.48056005741437,220.980780676,18,5,9,1,1,21,10,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,1,0,0
-3.86002678042083,219.00151612,20,6,8,1,1,49,27,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0
-0.658714228683631,308.049194584,33,9,10,2,0,37,37,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0
-4.95262629409282,308.049194584,33,9,10,2,1,108,40,0,0,0,0,2,0,0,0,2,0,0,0,0,1,0,0,0,1,0
-5.65520794105501,246.073952788,31,10,7,0,2,42,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,1,0
-6.15329327612063,232.094688232,32,10,6,0,2,94,36,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,1,0
-8.79964701240448,296.996824664,27,7,12,1,3,510,4,0,0,2,2,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
-6.6762459870734,293.07468106,35,10,9,1,2,470,40,0,0,1,1,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0
-9.39788159358964,222.073952788,29,8,7,0,3,643,40,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0
-9.13830007977627,237.048466312,27,7,8,1,2,191,12,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
-6.48135100143765,373.971732112,31,7,16,2,2,250,29,0,0,0,0,2,0,0,0,0,1,0,1,1,1,1,0,1,0,0
-2.75195246102675,238.99134536,21,5,10,1,2,201,40,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,1,1,0,0
-6.018993278863,277.043380932,30,9,9,1,1,132,25,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,1
-8.89821300153979,300.991739284,27,6,13,1,4,529,40,0,0,2,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0
-4.93356324918175,297.992073632,26,6,12,2,2,194,40,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0
-6.28030324333226,204.13615912,34,10,4,0,2,259,40,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
-6.66259069151321,341.981902872,29,7,14,2,2,270,40,0,0,0,0,2,1,0,0,2,0,0,0,1,1,0,0,1,0,0
-4.21481537584054,265.006995424,25,7,10,1,2,57,7,0,0,1,0,2,0,0,0,1,0,0,0,1,1,0,0,1,0,0
-7.75596442267443,190.011352532,19,6,7,0,3,57,2,0,0,2,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
-5.13655031056786,235.069201756,29,8,7,1,2,72,36,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
-4.42967620060672,265.043380932,29,8,9,1,1,162,40,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1
-7.58511661377024,204.027002596,22,7,7,0,2,90,40,1,0,0,1,1,0,0,1,0,0,0,0,0,2,0,0,1,0,0
-1.80895332701442,134.021523292,15,4,5,0,2,18,2,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
-11.0368832142053,249.996096392,23,7,10,0,3,99,3,0,0,1,2,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
-8.30567922865061,356.033938444,36,9,13,2,2,648,40,0,0,0,0,2,0,0,0,2,0,0,0,0,1,1,0,0,1,0
-8.09164032144017,338.059759268,37,10,11,2,2,393,40,0,0,0,0,1,1,0,0,2,0,0,0,0,1,0,0,0,1,0
-4.35688616296722,186.016437912,19,7,6,0,3,18,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0
-9.86006772509989,281.001910044,26,7,11,1,3,164,3,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0
-3.2825654516441,196.021917216,21,5,8,0,4,179,6,0,0,3,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
-1.12500233938444,148.000787848,14,4,6,0,2,32,13,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0
-6.67420547552524,357.976817492,30,7,15,2,2,543,40,0,0,1,2,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0
-6.23730456818477,265.006995424,25,7,10,1,3,393,2,0,0,2,1,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0
-3.10291339851854,238.99134536,21,5,10,1,2,124,22,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
-3.25218995998853,311.971338188,25,6,13,2,1,105,40,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0
-1.17530597068964,160.000787848,15,5,6,0,1,6,5,1,2,0,0,2,0,0,0,0,0,0,0,1,1,0,0,1,0,0
-5.60544315400147,246.073952788,31,10,7,0,2,51,17,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,1,0
-5.06394727470792,354.054673888,38,10,12,2,1,271,40,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0
-4.15255840850507,253.006995424,24,6,10,1,3,310,3,0,0,1,2,0,0,0,1,0,1,0,0,0,2,0,0,1,0,0
-2.36138089745875,176.068473484,24,7,5,0,2,80,19,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
-5.35317373607727,310.97608922,26,7,13,1,3,34,5,0,0,2,0,2,0,0,0,0,0,0,1,1,1,0,0,1,0,0
-5.88230512783235,368.033938444,37,10,13,2,2,226,40,0,0,1,0,2,0,0,0,1,0,0,1,0,1,0,0,0,1,0
-5.24902011114332,266.98625998,23,6,11,1,2,87,27,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0
-7.78337597760014,297.992073632,26,6,12,2,2,123,39,0,0,1,1,0,1,0,0,2,0,0,0,1,0,0,0,1,0,0
-4.68151457842921,270.9811746,23,5,12,1,2,279,40,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0
-8.93959159285793,249.996096392,23,7,10,0,3,187,7,0,0,1,1,2,1,0,0,0,0,0,0,1,1,0,0,1,0,0
-8.32082168631256,237.012080804,23,6,9,1,3,158,30,0,0,0,0,0,2,0,1,0,1,0,0,0,1,0,0,1,0,0
-5.80879381264396,281.001910044,26,7,11,1,3,71,8,0,0,2,0,2,0,0,0,0,1,0,0,1,0,1,0,1,0,0
-1.0129330497633,222.99643074,20,5,9,1,2,77,15,0,0,2,1,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0
-4.67402910059566,239.027730868,25,6,9,1,2,250,40,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
-6.45992276173227,241.07976644,31,7,8,1,3,434,40,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1
-7.33826822268941,279.059030996,32,9,9,1,2,561,40,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0
-3.06968364060727,325.986988252,28,7,13,2,1,128,40,0,0,0,1,1,0,0,0,2,0,0,0,1,0,1,0,1,0,0
1.96107855160101,90.031694052,12,3,3,0,1,7,6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
-5.01371453616167,190.011352532,19,6,7,0,2,42,17,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
-5.94745794939057,265.006995424,25,7,10,1,2,133,39,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0
-7.14186476723754,224.016831836,23,6,9,0,3,184,7,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0
1.05445659579343,151.01168688,15,3,6,1,2,7,3,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
-3.70167941864502,315.966252808,25,5,14,2,2,355,32,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0
-8.53822558754046,284.996824664,26,6,12,1,4,167,27,0,0,4,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
-7.7074353252795,282.9811746,24,6,12,1,3,94,7,0,0,2,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
-11.2486300292247,252.011746456,25,7,10,0,3,513,40,0,0,0,1,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0
-6.45441779531089,282.069930028,33,8,9,2,2,323,40,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1
-7.61437099488996,271.017560108,27,6,11,1,3,309,6,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0
-3.9028044899368,300.007723696,28,6,12,2,2,92,9,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,0,1,0,0
3.45171749668028,192.985866056,16,4,8,1,1,15,12,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
-9.8705698343343,298.97608922,25,6,13,1,4,48,1,0,0,2,0,1,0,0,0,0,1,0,0,1,0,2,0,1,0,0
-8.74930130993442,329.981902872,28,6,14,2,3,187,35,0,0,2,1,0,0,0,0,2,0,0,0,1,0,1,0,1,0,0
-3.22256887480528,296.996824664,27,7,12,1,2,216,23,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
-1.57554764770661,219.00151612,20,6,8,1,1,31,5,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0
-3.21185294449022,266.111400916,36,9,7,2,1,159,40,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1
-12.8288459352209,283.017560108,28,7,11,1,5,388,28,0,0,4,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
-4.32173529771708,309.992073632,27,7,12,2,1,151,40,0,0,1,3,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0
-8.32573512852323,240.011746456,24,6,10,0,5,428,7,0,0,3,1,1,0,0,1,0,0,0,0,0,2,0,0,1,0,0
-8.11591913989984,343.997552936,31,7,14,2,3,245,40,0,0,1,0,1,0,1,0,2,0,0,0,0,2,0,0,1,0,0
-9.94760163119052,222.03756728,25,7,8,0,3,175,8,0,0,2,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0
-6.00321469983833,224.016831836,23,6,9,0,3,498,40,0,0,1,1,1,0,1,0,0,0,0,0,0,2,0,0,1,0,0
-3.04739163706421,250.99134536,22,6,10,1,1,54,38,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0
-2.43814706763519,287.971338188,23,4,13,2,3,306,35,0,0,1,0,0,0,0,0,0,1,0,1,0,2,0,0,1,0,0
-5.94467089186193,361.971732112,30,6,16,2,4,571,4,0,0,2,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0
-12.6800205802587,299.012474728,29,7,12,1,4,655,40,0,0,0,0,0,2,0,1,1,0,0,0,0,2,0,0,1,0,0
-10.3104770641343,267.022645488,27,7,10,1,3,259,9,0,0,2,2,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
-2.73772831987715,172.000787848,16,6,6,0,1,15,7,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
-5.60455453898205,251.027730868,26,7,9,1,1,178,40,0,0,0,2,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
-4.64377352179569,251.064116376,30,8,8,1,2,233,40,0,0,1,0,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0
-2.92314823588241,250.99134536,22,6,10,1,1,36,26,0,0,0,0,2,0,0,0,1,0,0,0,1,0,1,0,1,0,0
-2.2173411520127,282.9811746,24,6,12,1,2,215,40,0,0,0,0,2,0,0,1,0,0,0,1,0,2,0,0,1,0,0
-3.93798468982213,218.006267152,21,7,8,0,2,246,33,0,0,1,1,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0
-1.03708604498099,176.990951436,15,4,7,1,2,24,6,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
-4.7608759319394,324.044109204,34,9,11,2,1,314,40,0,0,0,1,2,0,0,0,2,0,0,0,0,1,0,0,0,1,0
-6.9222975700742,297.992073632,26,6,12,2,3,172,22,0,0,2,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0
-2.2795737622005,264.970609916,21,6,11,1,2,79,15,0,0,1,0,3,0,0,0,0,1,0,0,1,1,0,0,1,0,0
-6.4579252691328,236.016831836,24,7,9,0,3,172,32,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
-7.18371124608163,262.99134536,23,7,10,1,2,24,3,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
-7.15672494655489,249.012080804,24,7,9,1,2,329,40,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0
-10.0557980845629,279.059030996,32,9,9,1,2,450,34,0,0,1,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1
-6.85458131989017,296.012809076,28,7,11,2,2,211,40,1,0,1,0,0,1,0,0,2,0,0,0,1,0,0,0,1,0,0
-6.13677151605224,296.049194584,32,8,10,2,1,302,40,0,0,0,0,2,0,0,0,2,0,0,0,0,1,0,0,0,0,1
-9.06283348446591,296.996824664,27,7,12,1,3,49,32,1,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,0,0
-6.94640979146987,309.992073632,27,7,12,2,2,266,40,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0
-13.8447246333727,206.006267152,20,6,8,0,4,272,2,0,0,3,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0
-4.54742120225818,188.032087976,21,7,6,0,2,32,32,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
-3.0247223819379,327.966252808,26,6,14,2,2,201,40,0,0,1,0,2,0,0,0,1,0,0,1,0,0,1,0,1,0,0
-9.97480669716112,194.006267152,19,5,8,0,3,75,5,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0
-3.21130479010222,189.027336944,20,6,6,1,1,40,14,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
-2.12503307211033,136.000787848,13,3,6,0,2,23,11,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0
-6.88452560441501,312.007723696,29,7,12,2,2,300,40,0,0,0,1,0,1,0,1,2,0,0,0,0,1,0,0,1,0,0
-2.7415326472218,329.981902872,28,6,14,2,1,479,40,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0
-4.39596384075066,249.012080804,24,7,9,1,2,36,26,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0
-2.83274757657752,271.976423568,22,4,12,2,3,112,15,0,0,2,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
-6.81761128244818,237.996096392,22,6,10,0,3,298,7,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0
1.41767994099746,222.99643074,20,5,9,1,2,71,4,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0
-6.54883910115972,300.044109204,32,7,11,2,2,356,40,0,0,0,0,1,0,0,0,2,0,0,0,0,2,0,0,0,0,1
-7.60345298906534,208.021917216,22,6,8,0,3,167,22,1,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,1,0,0
-5.60881297128255,249.012080804,24,7,9,1,2,201,22,0,0,1,1,2,0,0,1,0,1,0,0,0,1,0,0,1,0,0
